_id,year,month,idgeo,isoalpha3,source,indicator,area,quintile,sex,education_level,age,ethnicity,value,se,cv,sample,language,collection_en,collection_es,theme_en,theme_es,disability,migration,management,funding
492,2014,NA,country,ARG,ARG-EPHC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.2842095957176,91.083450786126,27296.1250909436,570473.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
534,2015,NA,country,ARG,ARG-EPHC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.2882839931203,91.4636709652988,27316.7300562471,559736.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
576,2016,NA,country,ARG,ARG-EPHC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.4201621170131,98.5489746511499,29615.7749440493,555773.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
618,2017,NA,country,ARG,ARG-EPHC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.5089567589574,98.3626368908476,29641.0883349677,568887.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
660,2018,NA,country,ARG,ARG-EPHC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.6144684750443,103.671679396035,31228.2861449606,561083.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
702,2019,NA,country,ARG,ARG-EPHC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.7707111925117,109.995137529008,33072.1496394013,580879.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
744,2020,NA,country,ARG,ARG-EPHC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.6915779931788,246.413742773761,72826.004349194,414003.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
786,2021,NA,country,ARG,ARG-EPHC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,12.0007794583525,175.900661294029,52492.3971486447,506058.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
828,2022,NA,country,ARG,ARG-EPHC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.8736917853512,143.861255023928,44049.9978820699,506254.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
882,2003,NA,country,BLZ,BLZ-LFS,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.70068349465353,15.1730898897295,524.795632057106,56097.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
936,2004,NA,country,BLZ,BLZ-LFS,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.72927250655211,15.7984673307076,563.909103128979,59569.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
990,2005,NA,country,BLZ,BLZ-LFS,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.64752999418093,16.4282947912363,603.659376814578,58530.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1044,2007,NA,country,BLZ,BLZ-LFS,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.15958039491547,39.844519822918,1421.16859519183,26933.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1080,2018,NA,country,BLZ,BLZ-LFS,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.4276374783242,104.675531381997,4062.44370431995,35438.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1152,2003,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,7.73179760852033,118.514743317873,29588.4202618075,135194.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1230,2005,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.35546226896532,277.137868578708,64720.0245562306,53367.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1308,2006,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.56458523727431,294.743260881728,69460.3083704338,60549.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1380,2007,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.97106963834954,291.724668881748,66479.6148439518,62526.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1458,2008,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.85149998652676,261.377958191969,61530.9962615185,58222.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1536,2009,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.09073041213307,246.87582644074,57743.1026197347,61129.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1614,2011,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.36649334505588,101.923905575649,23228.0581344305,139960.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1692,2012,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.69719864398448,122.733357200074,26432.5668026935,133987.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1770,2013,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.0802744308441,107.600595181097,22761.3673382988,165784.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1848,2014,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.4316776250707,100.512536551075,22992.827815395,160642.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
1926,2015,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.75096509638048,88.9783675893306,19667.9943834916,160634.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2022,2016,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.78227460873815,92.7427255794532,20947.4645559731,169002.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2118,2017,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.011633582415,96.0065621176862,21104.291751013,169624.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2214,2018,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.0946074730817,100.821578232923,22154.9956322489,166842.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2310,2019,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.4143756593355,113.913354798096,24878.1938111029,187910.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2388,2020,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.6545319715984,140.337872326283,30579.8097473104,181550.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2484,2021,NA,country,BOL,BOL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.6345073350913,123.370207760499,26923.5033905695,207003.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2571,2003,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,7.88481275445839,32.5726493085977,36927.0005373616,1374816.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2658,2004,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.05544848668595,32.1894890704788,36236.175832679,1450969.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2745,2005,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.17168812808417,31.6950930620454,35823.7384134155,1538901.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2832,2006,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.6523432311861,32.8305583882138,35672.5616570582,1678739.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
2919,2007,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.81863031372028,34.2138817473797,36728.5468405973,1674156.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3006,2008,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.05330769204198,35.0816697995649,37004.1172366106,1700444.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3093,2009,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.20827041977692,34.9564355021063,36658.8497594336,1785126.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3180,2011,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.49386018620807,40.5033518128986,41091.8698700063,1609622.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3267,2012,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.71611711879658,40.0228641589723,40196.8387304681,1679252.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3354,2013,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.8392139978168,39.9661647196024,39791.6350413679,1690729.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3441,2014,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.9221579027699,39.1937623783959,39219.6821213309,1743263.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3528,2015,NA,country,BRA,BRA-PNAD,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.0823448046654,40.3136273222236,39685.4174850933,1728704.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3609,2016,NA,country,BRA,BRA-PNADC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.2756331058291,65.6728289929244,63890.2403333805,2039161.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3690,2017,NA,country,BRA,BRA-PNADC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.4117400182236,58.8487823040804,56891.1099096496,2083502.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3771,2018,NA,country,BRA,BRA-PNADC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.6582787935671,62.872985102775,59756.9145991395,2099111.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3852,2019,NA,country,BRA,BRA-PNADC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.7692486715713,65.0235351821299,61435.5894965446,2103264.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
3933,2020,NA,country,BRA,BRA-PNADC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.1576163961473,90.2097963392166,80454.6071657771,1667025.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4014,2021,NA,country,BRA,BRA-PNADC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.1900919995521,100.688791474744,90892.006098416,1590671.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4095,2022,NA,country,BRA,BRA-PNADC,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.1603180606874,81.6007335282794,75211.8223589295,1809468.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4167,2003,NA,country,CHL,CHL-CASEN,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.1017920163762,49.8032334638367,11350.2509531161,937043.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4239,2006,NA,country,CHL,CHL-CASEN,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.1537367588422,45.5020359815295,10632.8836058161,1032957.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4311,2009,NA,country,CHL,CHL-CASEN,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.4657802518653,60.4568201754389,13901.2383911484,982573.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4389,2011,NA,country,CHL,CHL-CASEN,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.4864207494668,81.9437430454689,19061.7427400538,907571.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4467,2013,NA,country,CHL,CHL-CASEN,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,11.8853098124774,69.1286221058379,15842.2509605337,1034159.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4545,2015,NA,country,CHL,CHL-CASEN,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,12.1359556323022,43.2042026901965,9885.93964170441,1318368.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4641,2017,NA,country,CHL,CHL-CASEN,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,12.3691089203448,49.8218074695663,11393.7251497377,1128705.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4719,2020,NA,country,CHL,CHL-CASEN,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,13.0129507052142,89.6209944002804,19726.3914309609,954388.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4815,2022,NA,country,CHL,CHL-CASEN,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,12.3119506565411,63.816485364221,15991.7485852137,1036490.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4869,2003,NA,country,COL,COL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.26342936918125,108.069779780516,55737.7691693471,573059.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4923,2004,NA,country,COL,COL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.4213095193568,89.8302050039494,45300.2156354715,610950.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
4977,2005,NA,country,COL,COL-ECH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.60002329567309,78.5256901344356,39058.1402648958,615401.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5058,2006,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.6663866748884,134.958714023193,68038.9046248643,467741.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5139,2007,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.77751529350977,69.5592630461708,35168.4861290087,871278.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5193,2008,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.96494750450521,73.917413564511,35737.9223530407,872587.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5247,2009,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.78793388441384,66.4645173504987,33733.7186622716,887422.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5301,2010,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.8196654209921,67.2082160184863,34698.9354265256,906397.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5355,2011,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.08952112223982,68.9895470239033,34914.6039957341,934979.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5409,2012,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.0837067587733,66.8675296197528,34317.6432414323,945775.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5463,2013,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.39638525318422,74.3833678515005,37196.9563866623,942996.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5544,2014,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.48769908015802,77.9445386396036,38842.6293101712,957122.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5631,2015,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.50869664832763,72.1868029726191,36269.4856096468,976345.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5718,2016,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.65150885466978,74.0135975066973,36736.401825088,979049.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5805,2017,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.79459370372951,78.8257401274871,38793.3490008074,975889.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5892,2018,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.84368805922793,79.6585174000281,39305.5444402295,973662.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
5979,2019,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.0815503558077,83.2463162036616,39990.4562961702,965109.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6066,2020,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.1844203878573,86.289969458745,41035.1070085921,919607.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6153,2021,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.3101568457555,90.3185443986395,42400.9964816494,883131.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6258,2022,NA,country,COL,COL-GEIH,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,10.1449333106478,79.02205790636,37882.3004584346,1074500.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6312,2003,NA,country,CRI,CRI-EHPM,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.90251980106397,56.6332928919499,8259.57628246328,143389.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6366,2004,NA,country,CRI,CRI-EHPM,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,8.92337808394143,59.1678522206533,8654.62955680382,142098.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6420,2005,NA,country,CRI,CRI-EHPM,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.00636856435144,57.4961083936756,8639.9322293914,152057.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6474,2006,NA,country,CRI,CRI-EHPM,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.08967525929287,60.1429244856609,9045.96699780679,156661.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6528,2007,NA,country,CRI,CRI-EHPM,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.16671007620938,57.566745481139,8770.44858993239,165939.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6588,2008,NA,country,CRI,CRI-EHPM,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.31925381343023,63.235304091567,9570.01624576374,167428.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6648,2009,NA,country,CRI,CRI-EHPM,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.44912499914982,57.9630874048455,8800.84944380161,181795.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6726,2010,NA,country,CRI,CRI-ENAHO,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.37111580450964,89.9583140994702,13554.7855289246,149132.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6804,2011,NA,country,CRI,CRI-ENAHO,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.52315297026177,87.9237347783641,13353.9082170592,155623.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
6882,2012,NA,country,CRI,CRI-ENAHO,anos_promedio_educ_activos,Total,Total,Total,Total,Total,Total,9.66527968458813,95.565754380961,14352.9801793409,151632.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Education,Educación,Total,Total,Total,Total
